user_id,age,gender,device,city_level,register_source,interests,consumption_level,register_time,read_days,total_read_time,read_chapters,collect_count,comment_count,share_count,incentive_click_rate,has_paid,first_pay_amount,first_pay_time,day_1_retention,day_3_retention,day_7_retention,incentive_strategy,incentive_value,incentive_effect,actual_day_7_retention,actual_has_paid,optimized_strategy,recommended_incentive,ltv_pred,user_segment,subsidy_strategy,budget_allocation,final_strategy
2284,50,女,Android,二线,自然搜索,"都市,科幻,悬疑",高,2026-02-04 14:18:49.362415,3,330,6,9,8,3,0.16217383520234044,0,0,,0,0,0,金币,158,0.728,0,0,金币,会员,48.97857142857143,中价值用户,中价值补贴策略,6.958269188533386,会员
2285,34,女,Android,二线,社交分享,"军事,历史,玄幻",低,2026-01-30 14:18:49.362428,0,0,0,9,1,4,0.35220870008196836,0,0,,0,0,0,会员,4,0.16799999999999998,0,0,金币,金币,10.0,低价值用户,低价值补贴策略,1.4206762234135542,金币
2286,44,女,iOS,一线,广告投放,科幻,高,2026-02-03 14:18:49.362442,0,0,0,14,4,1,0.4591455884912614,0,0,,0,0,0,无,0,1.0,0,0,金币,金币,32.15714285714286,中价值用户,中价值补贴策略,4.568488827005586,金币
2287,22,男,Android,二线,社交分享,玄幻,低,2026-01-29 14:18:49.362455,2,196,8,1,1,0,0.5215646226372416,0,0,,1,1,0,内容解锁,1,0.36,0,0,金币,会员,35.7785714285714,中价值用户,中价值补贴策略,5.08297657362749,会员
2288,18,女,iOS,四线及以下,应用商店,科幻,高,2026-02-02 14:18:49.362472,2,60,2,19,3,5,0.6625996787855614,0,0,,1,0,0,金币,293,0.84,0,0,金币,会员,125.46428571428564,高价值用户,高价值补贴策略,17.824412760185044,会员
2289,23,女,iOS,三线,广告投放,"玄幻,言情",中,2026-01-31 14:18:49.362487,0,0,0,14,3,0,0.11462255755373268,0,0,,1,0,0,金币,632,0.42,0,0,金币,会员,18.1,低价值用户,低价值补贴策略,2.5714239643785333,会员
2290,20,男,iOS,三线,广告投放,职场,低,2026-02-04 14:18:49.362500,6,672,36,14,3,3,0.755910131244857,0,0,,0,0,0,金币,809,0.46799999999999997,0,0,金币,会员,71.79999999999993,高价值用户,高价值补贴策略,10.200455284109308,会员
2291,28,男,Android,三线,应用商店,"科幻,军事,职场",中,2026-02-03 14:18:49.362515,4,208,28,4,1,0,0.6198281945295527,1,67,2026-02-09 04:18:49.362515,1,1,0,内容解锁,4,0.78,0,1,金币,会员,56.178571428571416,高价值用户,高价值补贴策略,7.981156069391144,会员
2292,37,男,iOS,三线,社交分享,言情,低,2026-01-29 14:18:49.362535,3,156,24,9,5,5,0.3959877244096037,0,0,,1,1,0,无,0,1.0,0,0,金币,会员,22.81428571428571,中价值用户,中价值补贴策略,3.241171326844922,会员
2293,39,女,iOS,二线,广告投放,科幻,低,2026-02-04 14:18:49.362549,6,264,60,18,6,0,0.3624491626052023,0,0,,1,0,0,会员,3,0.312,0,0,金币,会员,35.7571428571429,中价值用户,中价值补贴策略,5.079932267434472,会员
2294,29,男,iOS,一线,自然搜索,军事,低,2026-02-04 14:18:49.362563,7,357,70,4,5,1,0.517693281124156,0,0,,1,1,0,内容解锁,4,0.46799999999999997,0,0,金币,会员,40.0,中价值用户,中价值补贴策略,5.682704893654217,会员
2295,39,女,iOS,三线,社交分享,"玄幻,历史",低,2026-02-03 14:18:49.362577,2,174,4,11,10,5,0.37039673258475103,0,0,,1,0,0,金币,376,0.24,0,0,金币,会员,18.692857142857182,低价值用户,低价值补贴策略,2.655649769052342,会员
2296,31,女,Android,四线及以下,应用商店,"军事,历史",中,2026-01-31 14:18:49.362590,6,606,12,3,8,1,0.64025787371224,0,0,,1,0,0,金币,248,0.52,0,0,金币,会员,88.88571428571431,高价值用户,高价值补贴策略,12.62778208868448,会员
2297,44,男,iOS,一线,广告投放,"历史,军事",高,2026-02-04 14:18:49.362604,4,240,12,2,7,3,0.17004508616947261,0,0,,0,0,0,内容解锁,3,0.728,0,0,金币,会员,64.35714285714295,高价值用户,高价值补贴策略,9.143066266397243,会员
2298,18,女,Android,四线及以下,自然搜索,历史,中,2026-02-02 14:18:49.362617,2,240,12,18,10,1,0.1063724287628934,0,0,,1,1,0,内容解锁,3,0.6,0,0,金币,会员,52.514285714285734,高价值用户,高价值补贴策略,7.460579710383182,会员
2299,27,女,Android,四线及以下,应用商店,"玄幻,历史",低,2026-02-04 14:18:49.362630,6,60,36,18,3,2,0.6095243365794837,0,0,,1,0,0,会员,6,0.46799999999999997,0,0,金币,金币,57.16428571428563,高价值用户,高价值补贴策略,8.12119415427047,金币
2300,33,女,iOS,四线及以下,社交分享,都市,高,2026-02-01 14:18:49.362644,4,52,16,1,6,3,0.589744098755731,0,0,,1,0,0,会员,3,0.728,0,0,金币,金币,103.1428571428571,高价值用户,高价值补贴策略,14.653260475779796,金币
2301,31,男,iOS,一线,应用商店,"历史,科幻",低,2026-02-04 14:18:49.362659,2,134,10,2,2,3,0.5254853709982215,0,0,,0,0,0,无,0,1.0,0,0,金币,会员,30.478571428571417,中价值用户,中价值补贴策略,4.33001817521831,会员
2302,44,女,iOS,四线及以下,社交分享,历史,高,2026-01-31 14:18:49.362677,6,108,48,3,5,4,0.7527672557079641,0,0,,1,0,0,金币,276,0.728,0,0,金币,会员,87.42857142857143,高价值用户,高价值补贴策略,12.420769267558503,会员
2303,32,女,iOS,三线,应用商店,科幻,低,2026-02-01 14:18:49.362695,6,414,6,0,2,0,0.554882238617867,0,0,,0,0,0,金币,417,0.312,0,0,金币,会员,43.1714285714286,中价值用户,中价值补贴策略,6.133262210222519,会员
2304,46,女,Android,三线,自然搜索,玄幻,低,2026-01-29 14:18:49.362709,5,280,10,20,7,4,0.28850324273917105,0,0,,0,0,0,金币,515,0.312,0,0,金币,会员,34.2214285714286,中价值用户,中价值补贴策略,4.861756990267389,会员
2305,44,女,Android,四线及以下,社交分享,"悬疑,科幻",高,2026-02-03 14:18:49.362724,1,54,3,11,7,0,0.5063798188281351,0,0,,1,0,0,无,0,1.0,0,0,金币,金币,34.285714285714235,中价值用户,中价值补贴策略,4.870889908846465,金币
2306,32,男,iOS,四线及以下,自然搜索,玄幻,高,2026-01-30 14:18:49.362742,6,204,48,0,7,2,0.542107241358477,0,0,,1,1,1,内容解锁,4,0.728,1,0,金币,会员,679.7142857142856,高价值用户,高价值补贴策略,96.56539244288128,会员
2307,33,男,Android,一线,自然搜索,"玄幻,科幻",中,2026-01-31 14:18:49.362756,0,0,0,19,1,3,0.5327983774287286,0,0,,1,1,1,会员,7,0.27999999999999997,0,0,金币,内容解锁,15.0,低价值用户,低价值补贴策略,2.131014335120331,内容解锁
2308,27,女,iOS,一线,应用商店,职场,低,2026-02-04 14:18:49.362770,7,707,42,2,2,1,0.11185998387868945,0,0,,1,0,0,会员,1,0.46799999999999997,0,0,金币,会员,44.842857142857135,中价值用户,中价值补贴策略,6.37071809327878,会员
2309,29,男,Android,四线及以下,广告投放,"历史,悬疑",低,2026-02-04 14:18:49.362783,1,11,1,6,0,3,0.5745105820681122,0,0,,1,0,0,无,0,1.0,0,0,金币,金币,14.285714285714278,低价值用户,低价值补贴策略,2.029537462019362,金币
2310,45,女,iOS,三线,应用商店,"军事,职场,玄幻",高,2026-01-29 14:18:49.362796,4,140,8,10,7,3,0.6305960194181581,0,0,,1,1,0,金币,388,0.728,0,0,金币,会员,102.20714285714281,高价值用户,高价值补贴策略,14.520325772017527,会员
2311,43,男,iOS,二线,广告投放,"军事,都市",高,2026-02-03 14:18:49.362810,2,42,18,9,3,1,0.3736757556979383,0,0,,0,0,0,会员,6,0.5599999999999999,0,0,金币,金币,37.05714285714293,中价值用户,中价值补贴策略,5.264620176478237,金币
2312,33,女,Android,三线,广告投放,科幻,高,2026-01-31 14:18:49.362822,6,486,30,0,7,1,0.722117460611083,0,0,,1,0,0,无,0,1.0,0,0,金币,会员,83.57857142857148,高价值用户,高价值补贴策略,11.87380892154429,会员
2313,21,男,Android,一线,社交分享,"都市,科幻",高,2026-01-30 14:18:49.362840,6,60,6,3,9,0,0.3796686784279426,0,0,,1,1,0,会员,3,1.0919999999999999,0,0,金币,金币,90.62857142857142,高价值用户,高价值补贴策略,12.875385659050838,金币
2314,29,女,Android,一线,社交分享,"军事,都市,科幻",高,2026-01-29 14:18:49.362855,3,174,3,8,9,1,0.4503348193883705,1,26,2026-02-04 21:18:49.362855,0,0,0,金币,707,1.0919999999999999,0,1,金币,会员,347.4285714285711,高价值用户,高价值补贴策略,49.35835107631086,会员
2315,25,男,Android,三线,应用商店,都市,高,2026-02-03 14:18:49.362870,3,126,21,12,6,4,0.7534005112692629,0,0,,0,0,0,金币,462,1.0919999999999999,0,0,金币,会员,53.26428571428568,高价值用户,高价值补贴策略,7.5671304271391895,会员
2316,29,女,iOS,四线及以下,自然搜索,"玄幻,都市,职场",高,2026-02-01 14:18:49.362883,6,618,54,7,8,1,0.709624262896139,0,0,,1,1,0,金币,351,1.0919999999999999,0,0,金币,会员,110.12142857142841,高价值用户,高价值补贴策略,15.644689525976238,会员
2317,20,女,iOS,三线,社交分享,"科幻,历史,玄幻",低,2026-01-29 14:18:49.362897,6,408,36,9,4,3,0.6775100488040072,0,0,,0,0,0,金币,610,0.46799999999999997,0,0,金币,会员,35.67142857142861,中价值用户,中价值补贴策略,5.067755042662355,会员
2318,44,男,iOS,二线,应用商店,"职场,都市,玄幻",中,2026-02-01 14:18:49.362910,4,372,20,9,2,0,0.6799636722517632,0,0,,1,0,0,金币,798,0.52,0,0,金币,会员,40.76428571428577,中价值用户,中价值补贴策略,5.7912851478722605,会员
2319,25,男,iOS,四线及以下,应用商店,"科幻,职场,历史",低,2026-01-31 14:18:49.362923,6,132,30,10,1,2,0.5669928657995431,0,0,,1,1,1,无,0,1.0,1,0,金币,会员,214.4571428571426,高价值用户,高价值补贴策略,30.467416379834642,会员
2320,25,男,iOS,三线,广告投放,"言情,职场",高,2026-01-31 14:18:49.362937,6,612,60,0,1,0,0.22283787531540078,0,0,,1,0,0,金币,711,1.0919999999999999,0,0,金币,会员,84.47857142857147,高价值用户,高价值补贴策略,12.00166978165151,会员
2321,26,男,Android,二线,自然搜索,"都市,科幻",高,2026-02-03 14:18:49.362950,6,294,48,15,9,4,0.6828063133851235,0,0,,1,0,0,无,0,1.0,0,0,金币,会员,71.42857142857152,高价值用户,高价值补贴策略,10.147687310096828,会员
2322,26,男,iOS,三线,广告投放,"都市,言情,玄幻",中,2026-02-03 14:18:49.362964,2,80,2,5,0,4,0.26744281812802273,0,0,,1,1,0,无,0,1.0,0,0,金币,会员,32.32142857142853,中价值用户,中价值补贴策略,4.591828507818803,会员
2323,44,男,Android,三线,社交分享,"职场,言情,玄幻",中,2026-01-31 14:18:49.362977,7,749,21,8,1,3,0.18784227258065272,0,0,,0,0,0,金币,162,0.52,0,0,金币,会员,96.0,高价值用户,高价值补贴策略,13.63849174477012,会员
2324,41,男,iOS,三线,应用商店,军事,中,2026-01-31 14:18:49.362991,2,94,20,9,2,3,0.11720028147322736,0,0,,1,1,1,金币,288,0.4,0,0,金币,会员,27.84999999999997,中价值用户,中价值补贴策略,3.956583282206744,会员
2325,20,女,Android,三线,应用商店,"玄幻,历史",低,2026-02-01 14:18:49.363004,2,196,12,15,5,2,0.7311984955730747,0,0,,0,0,0,金币,733,0.36,0,0,金币,会员,18.57142857142861,低价值用户,低价值补贴策略,2.638398700625177,会员
2326,35,男,iOS,四线及以下,广告投放,"历史,悬疑,玄幻",低,2026-01-29 14:18:49.363018,5,50,20,19,2,2,0.6030076617705645,0,0,,1,1,0,会员,2,0.312,0,0,金币,金币,46.63571428571433,中价值用户,中价值补贴策略,6.625425044762218,金币
2327,40,女,iOS,一线,广告投放,"言情,悬疑,历史",高,2026-02-04 14:18:49.363031,7,385,42,5,5,4,0.736097545812581,0,0,,0,0,0,金币,764,0.728,0,0,金币,会员,80.0,高价值用户,高价值补贴策略,11.365409787308433,会员
2328,38,女,iOS,三线,应用商店,"历史,职场",低,2026-01-31 14:18:49.363044,4,224,36,14,4,3,0.10634589755343632,0,0,,0,0,0,内容解锁,3,0.312,0,0,金币,会员,32.614285714285764,中价值用户,中价值补贴策略,4.633434025790213,会员
2329,22,男,Android,一线,应用商店,历史,高,2026-01-30 14:18:49.363057,4,452,12,8,2,4,0.6014239187420594,1,51,2026-02-05 21:18:49.363057,1,1,0,内容解锁,2,1.0919999999999999,0,1,金币,会员,462.8857142857146,高价值用户,高价值补贴策略,65.76107284435145,会员
2330,24,男,Android,一线,自然搜索,悬疑,中,2026-02-02 14:18:49.363072,6,522,42,8,3,5,0.16201499667930883,0,0,,1,0,0,金币,486,0.78,0,0,金币,会员,65.77142857142849,高价值用户,高价值补贴策略,9.343990475137135,会员
2331,26,男,Android,四线及以下,自然搜索,悬疑,高,2026-01-29 14:18:49.363085,5,565,50,6,4,4,0.7759865705586719,0,0,,0,0,0,会员,7,1.0919999999999999,0,0,金币,会员,62.728571428571456,高价值用户,高价值补贴策略,8.911698995727027,会员
2332,24,男,iOS,二线,自然搜索,"军事,悬疑,科幻",低,2026-01-31 14:18:49.363099,7,259,70,12,3,0,0.5689446157551423,1,16,2026-02-05 17:18:49.363099,1,0,0,会员,6,0.46799999999999997,0,1,金币,会员,268.0,高价值用户,高价值补贴策略,38.074122787483255,会员
2333,42,男,iOS,三线,应用商店,"军事,都市,职场",低,2026-02-04 14:18:49.363113,0,0,0,0,8,5,0.35919497062054184,0,0,,1,0,0,会员,3,0.16799999999999998,0,0,金币,金币,10.0,低价值用户,低价值补贴策略,1.4206762234135542,金币
2334,31,女,iOS,四线及以下,自然搜索,"科幻,玄幻",低,2026-01-31 14:18:49.363126,4,396,12,8,7,3,0.33611105721292245,0,0,,1,0,0,内容解锁,4,0.312,0,0,金币,会员,27.100000000000033,中价值用户,中价值补贴策略,3.850032565450736,会员
2335,23,女,Android,四线及以下,广告投放,"职场,军事",高,2026-01-30 14:18:49.363140,3,336,12,18,7,4,0.6217140252458302,0,0,,1,1,0,内容解锁,2,1.0919999999999999,0,0,金币,会员,45.714285714285715,中价值用户,中价值补贴策略,6.494519878461962,会员
2336,20,男,iOS,四线及以下,自然搜索,历史,高,2026-02-04 14:18:49.363153,2,206,16,18,4,2,0.19157703349092142,0,0,,0,0,0,会员,6,0.84,0,0,金币,会员,40.52142857142864,中价值用户,中价值补贴策略,5.756783011017933,会员
2337,36,男,Android,四线及以下,广告投放,悬疑,高,2026-02-02 14:18:49.363166,4,168,8,1,5,4,0.5318745190550518,0,0,,1,1,0,金币,621,0.728,0,0,金币,会员,88.1428571428572,高价值用户,高价值补贴策略,12.522246140659476,会员
2338,45,女,iOS,四线及以下,自然搜索,玄幻,低,2026-02-01 14:18:49.363179,4,460,28,13,4,1,0.6256987337921169,0,0,,1,0,0,无,0,1.0,0,0,金币,会员,27.142857142857174,中价值用户,中价值补贴策略,3.856121177836794,会员
2339,21,女,Android,一线,社交分享,"都市,职场",高,2026-02-03 14:18:49.363192,5,515,45,7,4,5,0.1386733000720353,0,0,,1,0,0,内容解锁,5,1.0919999999999999,0,0,金币,会员,62.85000000000004,高价值用户,高价值补贴策略,8.928950064154193,会员
2340,31,女,iOS,三线,社交分享,"历史,言情",高,2026-02-04 14:18:49.363206,0,0,0,15,6,2,0.35119177766914933,0,0,,1,0,0,内容解锁,2,0.39199999999999996,0,0,金币,金币,26.0,中价值用户,中价值补贴策略,3.693758180875241,金币
2341,40,男,iOS,一线,社交分享,"都市,言情",高,2026-02-02 14:18:49.363220,2,194,12,20,9,3,0.13713656266701896,0,0,,0,0,0,会员,6,0.5599999999999999,0,0,金币,会员,48.67142857142857,中价值用户,中价值补贴策略,6.91463413309997,会员
2342,27,女,Android,四线及以下,社交分享,"职场,历史",高,2026-02-04 14:18:49.363233,5,180,10,16,4,0,0.34998505290056126,0,0,,1,0,0,无,0,1.0,0,0,金币,会员,68.08571428571436,高价值用户,高价值补贴策略,9.672775543984296,会员
2343,24,女,iOS,一线,自然搜索,"职场,科幻",中,2026-02-01 14:18:49.363246,3,30,12,19,10,1,0.47076845032421644,0,0,,0,0,0,会员,2,0.78,0,0,金币,金币,45.364285714285714,中价值用户,中价值补贴策略,6.444796210642487,金币
2344,50,男,iOS,一线,社交分享,历史,中,2026-02-01 14:18:49.363259,1,115,10,3,5,2,0.4749538867821941,0,0,,0,0,0,金币,827,0.4,0,0,金币,会员,36.328571428571465,中价值用户,中价值补贴策略,5.161113765915245,会员
2345,39,女,iOS,二线,应用商店,职场,中,2026-02-01 14:18:49.363272,1,75,4,5,3,4,0.5679293557612375,0,0,,1,0,0,内容解锁,4,0.4,0,0,金币,会员,23.64285714285713,中价值用户,中价值补贴策略,3.358884499642044,会员
2346,23,女,iOS,一线,广告投放,"职场,都市,悬疑",低,2026-02-03 14:18:49.363285,1,23,10,12,2,5,0.41482933687555124,0,0,,0,0,0,金币,655,0.36,0,0,金币,金币,14.285714285714272,低价值用户,低价值补贴策略,2.0295374620193614,金币
2347,28,男,iOS,四线及以下,社交分享,悬疑,中,2026-02-04 14:18:49.363298,3,33,12,0,0,0,0.29639454748918936,0,0,,1,0,0,金币,739,0.78,0,0,金币,金币,44.72142857142853,中价值用户,中价值补贴策略,6.353467024851611,金币
2348,30,男,iOS,一线,应用商店,"职场,玄幻,科幻",低,2026-02-03 14:18:49.363312,4,248,32,12,4,0,0.15847417077476642,0,0,,0,0,0,内容解锁,1,0.312,0,0,金币,会员,29.928571428571477,中价值用户,中价值补贴策略,4.251880982930572,会员
2349,41,男,iOS,一线,应用商店,言情,中,2026-02-01 14:18:49.363326,4,468,28,6,1,1,0.7028127271489067,0,0,,0,0,0,金币,508,0.52,0,0,金币,会员,46.27857142857143,中价值用户,中价值补贴策略,6.574686608211727,会员
2350,20,男,Android,三线,自然搜索,"历史,都市,科幻",中,2026-01-29 14:18:49.363339,5,495,25,10,10,2,0.6293102957461997,0,0,,0,0,0,金币,762,0.78,0,0,金币,会员,63.07142857142855,高价值用户,高价值补贴策略,8.960407894815486,会员
2351,42,女,Android,一线,社交分享,玄幻,高,2026-01-31 14:18:49.363352,7,119,35,16,3,0,0.5023357124689999,0,0,,1,1,0,会员,7,0.728,0,0,金币,金币,88.0,高价值用户,高价值补贴策略,12.501950766039275,金币
2352,33,男,Android,三线,应用商店,职场,高,2026-01-31 14:18:49.363366,3,45,30,10,10,2,0.37805529058289966,0,0,,1,0,0,内容解锁,3,0.728,0,0,金币,金币,54.857142857142826,高价值用户,高价值补贴策略,7.79342385415435,金币
2353,25,男,Android,四线及以下,应用商店,"悬疑,军事,历史",高,2026-01-30 14:18:49.363379,0,0,0,4,8,2,0.15732734282699404,0,0,,0,0,0,会员,6,0.588,0,0,金币,金币,32.01428571428571,中价值用户,中价值补贴策略,4.548193452385393,金币
2354,28,男,iOS,三线,自然搜索,"历史,言情,玄幻",低,2026-02-01 14:18:49.363392,4,384,32,17,9,1,0.4417057651198133,0,0,,0,0,0,会员,7,0.46799999999999997,0,0,金币,会员,35.457142857142934,中价值用户,中价值补贴策略,5.0373119807320705,会员
2355,37,男,iOS,三线,社交分享,"玄幻,都市,职场",高,2026-02-02 14:18:49.363405,4,340,24,14,3,5,0.16404261800799946,0,0,,0,0,0,无,0,1.0,0,0,金币,会员,54.28571428571435,高价值用户,高价值补贴策略,7.712242355673588,会员
2356,30,男,iOS,三线,社交分享,军事,低,2026-02-03 14:18:49.363418,3,186,27,17,7,3,0.5052167342174358,0,0,,1,0,0,会员,4,0.312,0,0,金币,会员,22.95,中价值用户,中价值补贴策略,3.2604519327341066,会员
2357,42,女,Android,一线,社交分享,"军事,职场,都市",高,2026-02-02 14:18:49.363431,0,0,0,18,2,0,0.38472094714432103,0,0,,1,0,0,金币,783,0.39199999999999996,0,0,金币,金币,32.864285714285714,中价值用户,中价值补贴策略,4.668950931375545,金币
2358,42,女,Android,四线及以下,社交分享,军事,中,2026-01-29 14:18:49.363444,0,0,0,7,10,1,0.4281098258434246,0,0,,1,0,0,会员,5,0.27999999999999997,0,0,金币,金币,17.32142857142857,低价值用户,低价值补贴策略,2.4608141726984774,金币
2359,33,男,iOS,三线,社交分享,"悬疑,历史,军事",中,2026-01-30 14:18:49.363463,1,92,7,5,2,2,0.22373747538228217,0,0,,0,0,0,金币,177,0.4,0,0,金币,会员,25.714285714285694,中价值用户,中价值补贴策略,3.653167431634851,会员
2360,43,男,Android,四线及以下,广告投放,职场,低,2026-02-02 14:18:49.363477,0,0,0,20,2,3,0.46824634427839107,0,0,,1,0,0,会员,3,0.16799999999999998,0,0,金币,会员,14.0,低价值用户,低价值补贴策略,1.9889467127789757,会员
